Toleo;Corrente;Tamb;Tempo
69;800;22;7/3/21 11:22
70;800;21,8;7/3/21 11:23
70;800;21,6;7/3/21 11:24
71;800;21,4;7/3/21 11:25
71;800;21,2;7/3/21 11:26
72;800;21;7/3/21 11:27
72;800;20,8;7/3/21 11:28
71;500;20,6;7/3/21 11:29
70;500;20,4;7/3/21 11:30
69;500;20,2;7/3/21 11:31
68;500;20;7/3/21 11:32
67;500;19,9;7/3/21 11:33
66;500;19,8;7/3/21 11:34
65;500;19,7;7/3/21 11:35
64;500;19,6;7/3/21 11:36
63;400;19,5;7/3/21 11:37
62;400;19,4;7/3/21 11:38
61;400;19,3;7/3/21 11:39
60;400;19,2;7/3/21 11:40
59;400;19,1;7/3/21 11:41
58;400;19;7/3/21 11:42
58;400;19;7/3/21 11:43
57;400;19;7/3/21 11:44
57;400;18,9;7/3/21 11:45
56;400;18,9;7/3/21 11:46
56;400;18,9;7/3/21 11:47
55;400;18,8;7/3/21 11:48
55;400;18,8;7/3/21 11:49
54;400;18,8;7/3/21 11:50
54;400;18,8;7/3/21 11:51
53;400;18,7;7/3/21 11:52
53;400;18,7;7/3/21 11:53
52;400;18,6;7/3/21 11:54
52;400;18,6;7/3/21 11:55
51;400;18,5;7/3/21 11:56
51;400;18,5;7/3/21 11:57
50;400;18,4;7/3/21 11:58
50;400;18,4;7/3/21 11:59
49;400;18,3;7/3/21 12:00
49;400;18,3;7/3/21 12:01
48;400;18,2;7/3/21 12:02
48;400;18,2;7/3/21 12:03
48;400;18,1;7/3/21 12:04
48;400;18,1;7/3/21 12:05
48;400;18;7/3/21 12:06
48;400;18,2;7/3/21 12:07
48;400;18,4;7/3/21 12:08
48;400;18,6;7/3/21 12:09
48;400;18,8;7/3/21 12:10
48;400;19;7/3/21 12:11
48;400;19,2;7/3/21 12:12
48;400;19,4;7/3/21 12:13
48;400;19,6;7/3/21 12:14
48;400;19,8;7/3/21 12:15
49;800;20;7/3/21 12:16
49;800;20,2;7/3/21 12:17
49;800;20,4;7/3/21 12:18
50;800;20,6;7/3/21 12:19
50;800;20,8;7/3/21 12:20
51;800;21;7/3/21 12:21
51;800;21,2;7/3/21 12:22
52;800;21,4;7/3/21 12:23
52;800;21,6;7/3/21 12:24
53;800;21,8;7/3/21 12:25
53;800;22;7/3/21 12:26
54;800;22,2;7/3/21 12:27
54;800;22,4;7/3/21 12:28
55;800;22,6;7/3/21 12:29
55;800;22,8;7/3/21 12:30
56;700;23;7/3/21 12:31
56;700;23,2;7/3/21 12:32
57;700;23,4;7/3/21 12:33
57;700;23,6;7/3/21 12:34
58;700;23,8;7/3/21 12:35
58;700;24;7/3/21 12:36
59;700;24,2;7/3/21 12:37
59;700;24,4;7/3/21 12:38
60;700;24,6;7/3/21 12:39
60;700;24,8;7/3/21 12:40
61;700;25;7/3/21 12:41
61;700;25,2;7/3/21 12:42
62;700;25,4;7/3/21 12:43
62;700;25,6;7/3/21 12:44
63;700;25,8;7/3/21 12:45
63;700;26;7/3/21 12:46
64;700;26,2;7/3/21 12:47
64;700;26,4;7/3/21 12:48
65;700;26,6;7/3/21 12:49
65;700;26,8;7/3/21 12:50
66;700;27;7/3/21 12:51
66;700;27,2;7/3/21 12:52
67;700;27,4;7/3/21 12:53
67;700;27,6;7/3/21 12:54
68;700;27,8;7/3/21 12:55
68;700;28;7/3/21 12:56
69;700;28,2;7/3/21 12:57
69;700;28,4;7/3/21 12:58
70;500;28,6;7/3/21 12:59
70;500;28,8;7/3/21 13:00
69;500;29;7/3/21 13:01
69;500;29,2;7/3/21 13:02
68;500;29,4;7/3/21 13:03
68;500;29,6;7/3/21 13:04
67;500;29,8;7/3/21 13:05
67;500;30;7/3/21 13:06
66;500;29,8;7/3/21 13:07
66;500;29,6;7/3/21 13:08
65;500;29,4;7/3/21 13:09
65;500;29,2;7/3/21 13:10
64;500;29;7/3/21 13:11
64;500;28,8;7/3/21 13:12
63;400;28,6;7/3/21 13:13
63;400;28,4;7/3/21 13:14
62;400;28,2;7/3/21 13:15
62;400;28;7/3/21 13:16
61;400;27,8;7/3/21 13:17
61;400;27,6;7/3/21 13:18
60;400;27,4;7/3/21 13:19
60;400;27,2;7/3/21 13:20
59;400;27;7/3/21 13:21
59;400;26,8;7/3/21 13:22
58;800;26,6;7/3/21 13:23
58;800;26,4;7/3/21 13:24
59;800;26,2;7/3/21 13:25
59;800;26;7/3/21 13:26
60;800;25,8;7/3/21 13:27
60;800;25,6;7/3/21 13:28
61;800;25,4;7/3/21 13:29
61;800;25,2;7/3/21 13:30
62;800;25;7/3/21 13:31
62;800;24,8;7/3/21 13:32
63;800;24,6;7/3/21 13:33
63;800;24,4;7/3/21 13:34
64;800;24,2;7/3/21 13:35
64;800;24;7/3/21 13:36
65;800;23,8;7/3/21 13:37
65;800;23,6;7/3/21 13:38
66;800;23,4;7/3/21 13:39
66;800;23,2;7/3/21 13:40
67;800;23;7/3/21 13:41
67;800;22,8;7/3/21 13:42
68;800;22,6;7/3/21 13:43
68;800;22,4;7/3/21 13:44
69;800;22,2;7/3/21 13:45
69;800;22;7/3/21 13:46
70;800;21,8;7/3/21 13:47
70;800;21,6;7/3/21 13:48
71;800;21,4;7/3/21 13:49
71;800;21,2;7/3/21 13:50
72;800;21;7/3/21 13:51
72;800;20,8;7/3/21 13:52
71;500;20,6;7/3/21 13:53
70;500;20,4;7/3/21 13:54
69;500;20,2;7/3/21 13:55
68;500;20;7/3/21 13:56
67;500;19,9;7/3/21 13:57
66;500;19,8;7/3/21 13:58
65;500;19,7;7/3/21 13:59
64;500;19,6;7/3/21 14:00
63;400;19,5;7/3/21 14:01
62;400;19,4;7/3/21 14:02
61;400;19,3;7/3/21 14:03
60;400;19,2;7/3/21 14:04
59;400;19,1;7/3/21 14:05
58;400;19;7/3/21 14:06
58;400;19;7/3/21 14:07
57;400;19;7/3/21 14:08
57;400;18,9;7/3/21 14:09
56;400;18,9;7/3/21 14:10
56;400;18,9;7/3/21 14:11
55;400;18,8;7/3/21 14:12
55;400;18,8;7/3/21 14:13
54;400;18,8;7/3/21 14:14
54;400;18,8;7/3/21 14:15
53;400;18,7;7/3/21 14:16
53;400;18,7;7/3/21 14:17
52;400;18,6;7/3/21 14:18
52;400;18,6;7/3/21 14:19
51;400;18,5;7/3/21 14:20
51;400;18,5;7/3/21 14:21
50;400;18,4;7/3/21 14:22
50;400;18,4;7/3/21 14:23
49;400;18,3;7/3/21 14:24
49;400;18,3;7/3/21 14:25
48;400;18,2;7/3/21 14:26
48;400;18,2;7/3/21 14:27
48;400;18,1;7/3/21 14:28
48;400;18,1;7/3/21 14:29
48;400;18;7/3/21 14:30
48;400;18,2;7/3/21 14:31
48;400;18,4;7/3/21 14:32
48;400;18,6;7/3/21 14:33
48;400;18,8;7/3/21 14:34
48;400;19;7/3/21 14:35
48;400;19,2;7/3/21 14:36
48;400;19,4;7/3/21 14:37
48;400;19,6;7/3/21 14:38
48;400;19,8;7/3/21 14:39
49;800;20;7/3/21 14:40
49;800;20,2;7/3/21 14:41
49;800;20,4;7/3/21 14:42
50;800;20,6;7/3/21 14:43
50;800;20,8;7/3/21 14:44
51;800;21;7/3/21 14:45
51;800;21,2;7/3/21 14:46
52;800;21,4;7/3/21 14:47
52;800;21,6;7/3/21 14:48
53;800;21,8;7/3/21 14:49
53;800;22;7/3/21 14:50
54;800;22,2;7/3/21 14:51
54;800;22,4;7/3/21 14:52
55;800;22,6;7/3/21 14:53
55;800;22,8;7/3/21 14:54
56;700;23;7/3/21 14:55
56;700;23,2;7/3/21 14:56
57;700;23,4;7/3/21 14:57
57;700;23,6;7/3/21 14:58
58;700;23,8;7/3/21 14:59
58;700;24;7/3/21 15:00
59;700;24,2;7/3/21 15:01
59;700;24,4;7/3/21 15:02
60;700;24,6;7/3/21 15:03
60;700;24,8;7/3/21 15:04
61;700;25;7/3/21 15:05
61;700;25,2;7/3/21 15:06
62;700;25,4;7/3/21 15:07
62;700;25,6;7/3/21 15:08
63;700;25,8;7/3/21 15:09
63;700;26;7/3/21 15:10
64;700;26,2;7/3/21 15:11
64;700;26,4;7/3/21 15:12
65;700;26,6;7/3/21 15:13
65;700;26,8;7/3/21 15:14
66;700;27;7/3/21 15:15
66;700;27,2;7/3/21 15:16
67;700;27,4;7/3/21 15:17
67;700;27,6;7/3/21 15:18
68;700;27,8;7/3/21 15:19
68;700;28;7/3/21 15:20
69;700;28,2;7/3/21 15:21
69;700;28,4;7/3/21 15:22
70;500;28,6;7/3/21 15:23
70;500;28,8;7/3/21 15:24
69;500;29;7/3/21 15:25
69;500;29,2;7/3/21 15:26
68;500;29,4;7/3/21 15:27
68;500;29,6;7/3/21 15:28
67;500;29,8;7/3/21 15:29
67;500;30;7/3/21 15:30
66;500;29,8;7/3/21 15:31
66;500;29,6;7/3/21 15:32
65;500;29,4;7/3/21 15:33
65;500;29,2;7/3/21 15:34
64;500;29;7/3/21 15:35
64;500;28,8;7/3/21 15:36
63;400;28,6;7/3/21 15:37
63;400;28,4;7/3/21 15:38
62;400;28,2;7/3/21 15:39
62;400;28;7/3/21 15:40
61;400;27,8;7/3/21 15:41
61;400;27,6;7/3/21 15:42
60;400;27,4;7/3/21 15:43
60;400;27,2;7/3/21 15:44
59;400;27;7/3/21 15:45
59;400;26,8;7/3/21 15:46
58;800;26,6;7/3/21 15:47
58;800;26,4;7/3/21 15:48
59;800;26,2;7/3/21 15:49
59;800;26;7/3/21 15:50
60;800;25,8;7/3/21 15:51
60;800;25,6;7/3/21 15:52
61;800;25,4;7/3/21 15:53
61;800;25,2;7/3/21 15:54
62;800;25;7/3/21 15:55
62;800;24,8;7/3/21 15:56
63;800;24,6;7/3/21 15:57
63;800;24,4;7/3/21 15:58
64;800;24,2;7/3/21 15:59
64;800;24;7/3/21 16:00
65;800;23,8;7/3/21 16:01
65;800;23,6;7/3/21 16:02
66;800;23,4;7/3/21 16:03
66;800;23,2;7/3/21 16:04
67;800;23;7/3/21 16:05
67;800;22,8;7/3/21 16:06
68;800;22,6;7/3/21 16:07
68;800;22,4;7/3/21 16:08
69;800;22,2;7/3/21 16:09
69;800;22;7/3/21 16:10
70;800;21,8;7/3/21 16:11
70;800;21,6;7/3/21 16:12
71;800;21,4;7/3/21 16:13
71;800;21,2;7/3/21 16:14
72;800;21;7/3/21 16:15
72;800;20,8;7/3/21 16:16
71;500;20,6;7/3/21 16:17
70;500;20,4;7/3/21 16:18
69;500;20,2;7/3/21 16:19
68;500;20;7/3/21 16:20
67;500;19,9;7/3/21 16:21
66;500;19,8;7/3/21 16:22
65;500;19,7;7/3/21 16:23
64;500;19,6;7/3/21 16:24
63;400;19,5;7/3/21 16:25
62;400;19,4;7/3/21 16:26
61;400;19,3;7/3/21 16:27
60;400;19,2;7/3/21 16:28
59;400;19,1;7/3/21 16:29
57;400;19;7/3/21 16:30
57;400;19;7/3/21 16:31
56;400;19;7/3/21 16:32
56;400;18,9;7/3/21 16:33
55;400;18,9;7/3/21 16:34
55;400;18,9;7/3/21 16:35
54;400;18,8;7/3/21 16:36
54;400;18,8;7/3/21 16:37
53;400;18,8;7/3/21 16:38
53;400;18,8;7/3/21 16:39
52;400;18,7;7/3/21 16:40
52;400;18,7;7/3/21 16:41
51;400;18,6;7/3/21 16:42
51;400;18,6;7/3/21 16:43
50;400;18,5;7/3/21 16:44
50;400;18,5;7/3/21 16:45
49;400;18,4;7/3/21 16:46
49;400;18,4;7/3/21 16:47
48;400;18,3;7/3/21 16:48
48;400;18,3;7/3/21 16:49
47;400;18,2;7/3/21 16:50
47;400;18,2;7/3/21 16:51
47;400;18,1;7/3/21 16:52
47;400;18,1;7/3/21 16:53
47;400;18;7/3/21 16:54
47;400;18,2;7/3/21 16:55
47;400;18,4;7/3/21 16:56
47;400;18,6;7/3/21 16:57
47;400;18,8;7/3/21 16:58
47;400;19;7/3/21 16:59
47;400;19,2;7/3/21 17:00
47;400;19,4;7/3/21 17:01
47;400;19,6;7/3/21 17:02
47;400;19,8;7/3/21 17:03
48;800;20;7/3/21 17:04
48;800;20,2;7/3/21 17:05
48;800;20,4;7/3/21 17:06
49;800;20,6;7/3/21 17:07
49;800;20,8;7/3/21 17:08
50;800;21;7/3/21 17:09
50;800;21,2;7/3/21 17:10
51;800;21,4;7/3/21 17:11
51;800;21,6;7/3/21 17:12
52;800;21,8;7/3/21 17:13
52;800;22;7/3/21 17:14
53;800;22,2;7/3/21 17:15
53;800;22,4;7/3/21 17:16
54;800;22,6;7/3/21 17:17
54;800;22,8;7/3/21 17:18
55;700;23;7/3/21 17:19
55;700;23,2;7/3/21 17:20
56;700;23,4;7/3/21 17:21
56;700;23,6;7/3/21 17:22
57;700;23,8;7/3/21 17:23
57;700;24;7/3/21 17:24
58;700;24,2;7/3/21 17:25
58;700;24,4;7/3/21 17:26
59;700;24,6;7/3/21 17:27
59;700;24,8;7/3/21 17:28
60;700;25;7/3/21 17:29
60;700;25,2;7/3/21 17:30
61;700;25,4;7/3/21 17:31
61;700;25,6;7/3/21 17:32
62;700;25,8;7/3/21 17:33
62;700;26;7/3/21 17:34
63;700;26,2;7/3/21 17:35
63;700;26,4;7/3/21 17:36
64;700;26,6;7/3/21 17:37
64;700;26,8;7/3/21 17:38
65;700;27;7/3/21 17:39
65;700;27,2;7/3/21 17:40
66;700;27,4;7/3/21 17:41
66;700;27,6;7/3/21 17:42
67;700;27,8;7/3/21 17:43
67;700;28;7/3/21 17:44
68;700;28,2;7/3/21 17:45
68;700;28,4;7/3/21 17:46
69;500;28,6;7/3/21 17:47
69;500;28,8;7/3/21 17:48
68;500;29;7/3/21 17:49
68;500;29,2;7/3/21 17:50
67;500;29,4;7/3/21 17:51
67;500;29,6;7/3/21 17:52
66;500;29,8;7/3/21 17:53
66;500;30;7/3/21 17:54
65;500;29,8;7/3/21 17:55
65;500;29,6;7/3/21 17:56
64;500;29,4;7/3/21 17:57
64;500;29,2;7/3/21 17:58
63;500;29;7/3/21 17:59
63;500;28,8;7/3/21 18:00
62;400;28,6;7/3/21 18:01
62;400;28,4;7/3/21 18:02
61;400;28,2;7/3/21 18:03
61;400;28;7/3/21 18:04
60;400;27,8;7/3/21 18:05
60;400;27,6;7/3/21 18:06
59;400;27,4;7/3/21 18:07
59;400;27,2;7/3/21 18:08
58;400;27;7/3/21 18:09
58;400;26,8;7/3/21 18:10
57;800;26,6;7/3/21 18:11
57;800;26,4;7/3/21 18:12
58;800;26,2;7/3/21 18:13
58;800;26;7/3/21 18:14
59;800;25,8;7/3/21 18:15
59;800;25,6;7/3/21 18:16
60;800;25,4;7/3/21 18:17
60;800;25,2;7/3/21 18:18
61;800;25;7/3/21 18:19
61;800;24,8;7/3/21 18:20
62;800;24,6;7/3/21 18:21
62;800;24,4;7/3/21 18:22
63;800;24,2;7/3/21 18:23
63;800;24;7/3/21 18:24
64;800;23,8;7/3/21 18:25
64;800;23,6;7/3/21 18:26
65;800;23,4;7/3/21 18:27
65;800;23,2;7/3/21 18:28
66;800;23;7/3/21 18:29
66;800;22,8;7/3/21 18:30
67;800;22,6;7/3/21 18:31
67;800;22,4;7/3/21 18:32
68;800;22,2;7/3/21 18:33
68;800;22;7/3/21 18:34
69;800;21,8;7/3/21 18:35
69;800;21,6;7/3/21 18:36
70;800;21,4;7/3/21 18:37
70;800;21,2;7/3/21 18:38
71;800;21;7/3/21 18:39
71;800;20,8;7/3/21 18:40
70;500;20,6;7/3/21 18:41
69;500;20,4;7/3/21 18:42
68;500;20,2;7/3/21 18:43
67;500;20;7/3/21 18:44
66;500;19,9;7/3/21 18:45
65;500;19,8;7/3/21 18:46
64;500;19,7;7/3/21 18:47
63;500;19,6;7/3/21 18:48
62;400;19,5;7/3/21 18:49
61;400;19,4;7/3/21 18:50
60;400;19,3;7/3/21 18:51
59;400;19,2;7/3/21 18:52
59;400;19;7/3/21 18:53
59;400;19;7/3/21 18:54
58;400;19;7/3/21 18:55
58;400;18,9;7/3/21 18:56
57;400;18,9;7/3/21 18:57
57;400;18,9;7/3/21 18:58
56;400;18,8;7/3/21 18:59
56;400;18,8;7/3/21 19:00
55;400;18,8;7/3/21 19:01
55;400;18,8;7/3/21 19:02
54;400;18,7;7/3/21 19:03
54;400;18,7;7/3/21 19:04
53;400;18,6;7/3/21 19:05
53;400;18,6;7/3/21 19:06
52;400;18,5;7/3/21 19:07
52;400;18,5;7/3/21 19:08
51;400;18,4;7/3/21 19:09
51;400;18,4;7/3/21 19:10
50;400;18,3;7/3/21 19:11
50;400;18,3;7/3/21 19:12
49;400;18,2;7/3/21 19:13
49;400;18,2;7/3/21 19:14
49;400;18,1;7/3/21 19:15
49;400;18,1;7/3/21 19:16
49;400;18;7/3/21 19:17
49;400;18,2;7/3/21 19:18
49;400;18,4;7/3/21 19:19
49;400;18,6;7/3/21 19:20
49;400;18,8;7/3/21 19:21
49;400;19;7/3/21 19:22
49;400;19,2;7/3/21 19:23
49;400;19,4;7/3/21 19:24
49;400;19,6;7/3/21 19:25
49;400;19,8;7/3/21 19:26
50;800;20;7/3/21 19:27
50;800;20,2;7/3/21 19:28
50;800;20,4;7/3/21 19:29
51;800;20,6;7/3/21 19:30
51;800;20,8;7/3/21 19:31
52;800;21;7/3/21 19:32
52;800;21,2;7/3/21 19:33
53;800;21,4;7/3/21 19:34
53;800;21,6;7/3/21 19:35
54;800;21,8;7/3/21 19:36
54;800;22;7/3/21 19:37
55;800;22,2;7/3/21 19:38
55;800;22,4;7/3/21 19:39
56;800;22,6;7/3/21 19:40
56;800;22,8;7/3/21 19:41
57;700;23;7/3/21 19:42
57;700;23,2;7/3/21 19:43
58;700;23,4;7/3/21 19:44
58;700;23,6;7/3/21 19:45
59;700;23,8;7/3/21 19:46
59;700;24;7/3/21 19:47
60;700;24,2;7/3/21 19:48
60;700;24,4;7/3/21 19:49
61;700;24,6;7/3/21 19:50
61;700;24,8;7/3/21 19:51
62;700;25;7/3/21 19:52
62;700;25,2;7/3/21 19:53
63;700;25,4;7/3/21 19:54
63;700;25,6;7/3/21 19:55
64;700;25,8;7/3/21 19:56
64;700;26;7/3/21 19:57
65;700;26,2;7/3/21 19:58
65;700;26,4;7/3/21 19:59
66;700;26,6;7/3/21 20:00
66;700;26,8;7/3/21 20:01
67;700;27;7/3/21 20:02
67;700;27,2;7/3/21 20:03
68;700;27,4;7/3/21 20:04
68;700;27,6;7/3/21 20:05
69;700;27,8;7/3/21 20:06
69;700;28;7/3/21 20:07
70;700;28,2;7/3/21 20:08
70;700;28,4;7/3/21 20:09
71;500;28,6;7/3/21 20:10
71;500;28,8;7/3/21 20:11
70;500;29;7/3/21 20:12
70;500;29,2;7/3/21 20:13
69;500;29,4;7/3/21 20:14
69;500;29,6;7/3/21 20:15
68;500;29,8;7/3/21 20:16
68;500;30;7/3/21 20:17
67;500;29,8;7/3/21 20:18
67;500;29,6;7/3/21 20:19
66;500;29,4;7/3/21 20:20
66;500;29,2;7/3/21 20:21
65;500;29;7/3/21 20:22
65;500;28,8;7/3/21 20:23
64;400;28,6;7/3/21 20:24
64;400;28,4;7/3/21 20:25
63;400;28,2;7/3/21 20:26
63;400;28;7/3/21 20:27
62;400;27,8;7/3/21 20:28
62;400;27,6;7/3/21 20:29
61;400;27,4;7/3/21 20:30
61;400;27,2;7/3/21 20:31
60;400;27;7/3/21 20:32
60;400;26,8;7/3/21 20:33
59;800;26,6;7/3/21 20:34
59;800;26,4;7/3/21 20:35
60;800;26,2;7/3/21 20:36
60;800;26;7/3/21 20:37
61;800;25,8;7/3/21 20:38
61;800;25,6;7/3/21 20:39
62;800;25,4;7/3/21 20:40
62;800;25,2;7/3/21 20:41
63;800;25;7/3/21 20:42
63;800;24,8;7/3/21 20:43
64;800;24,6;7/3/21 20:44
64;800;24,4;7/3/21 20:45
65;800;24,2;7/3/21 20:46
65;800;24;7/3/21 20:47
66;800;23,8;7/3/21 20:48
66;800;23,6;7/3/21 20:49
67;800;23,4;7/3/21 20:50
67;800;23,2;7/3/21 20:51
68;800;23;7/3/21 20:52
68;800;22,8;7/3/21 20:53
69;800;22,6;7/3/21 20:54
69;800;22,4;7/3/21 20:55
70;800;22,2;7/3/21 20:56
70;800;22;7/3/21 20:57
71;800;21,8;7/3/21 20:58
71;800;21,6;7/3/21 20:59
72;800;21,4;7/3/21 21:00
72;800;21,2;7/3/21 21:01
73;800;21;7/3/21 21:02
73;800;20,8;7/3/21 21:03
72;500;20,6;7/3/21 21:04
71;500;20,4;7/3/21 21:05
70;500;20,2;7/3/21 21:06
69;500;20;7/3/21 21:07
68;500;19,9;7/3/21 21:08
67;500;19,8;7/3/21 21:09
66;500;19,7;7/3/21 21:10
65;500;19,6;7/3/21 21:11
64;400;19,5;7/3/21 21:12
63;400;19,4;7/3/21 21:13
62;400;19,3;7/3/21 21:14
61;400;19,2;7/3/21 21:15
60;400;19,1;7/3/21 21:16
58;400;19;7/3/21 21:17
58;400;19;7/3/21 21:18
57;400;19;7/3/21 21:19
57;400;18,9;7/3/21 21:20
56;400;18,9;7/3/21 21:21
56;400;18,9;7/3/21 21:22
55;400;18,8;7/3/21 21:23
55;400;18,8;7/3/21 21:24
54;400;18,8;7/3/21 21:25
54;400;18,8;7/3/21 21:26
53;400;18,7;7/3/21 21:27
53;400;18,7;7/3/21 21:28
52;400;18,6;7/3/21 21:29
52;400;18,6;7/3/21 21:30
51;400;18,5;7/3/21 21:31
51;400;18,5;7/3/21 21:32
50;400;18,4;7/3/21 21:33
50;400;18,4;7/3/21 21:34
49;400;18,3;7/3/21 21:35
49;400;18,3;7/3/21 21:36
48;400;18,2;7/3/21 21:37
48;400;18,2;7/3/21 21:38
48;400;18,1;7/3/21 21:39
48;400;18,1;7/3/21 21:40
48;400;18;7/3/21 21:41
48;400;18,2;7/3/21 21:42
48;400;18,4;7/3/21 21:43
48;400;18,6;7/3/21 21:44
48;400;18,8;7/3/21 21:45
48;400;19;7/3/21 21:46
48;400;19,2;7/3/21 21:47
48;400;19,4;7/3/21 21:48
48;400;19,6;7/3/21 21:49
48;400;19,8;7/3/21 21:50
49;800;20;7/3/21 21:51
49;800;20,2;7/3/21 21:52
49;800;20,4;7/3/21 21:53
50;800;20,6;7/3/21 21:54
50;800;20,8;7/3/21 21:55
51;800;21;7/3/21 21:56
51;800;21,2;7/3/21 21:57
52;800;21,4;7/3/21 21:58
52;800;21,6;7/3/21 21:59
53;800;21,8;7/3/21 22:00
53;800;22;7/3/21 22:01
54;800;22,2;7/3/21 22:02
54;800;22,4;7/3/21 22:03
55;800;22,6;7/3/21 22:04
55;800;22,8;7/3/21 22:05
56;700;23;7/3/21 22:06
56;700;23,2;7/3/21 22:07
57;700;23,4;7/3/21 22:08
57;700;23,6;7/3/21 22:09
58;700;23,8;7/3/21 22:10
58;700;24;7/3/21 22:11
59;700;24,2;7/3/21 22:12
59;700;24,4;7/3/21 22:13
60;700;24,6;7/3/21 22:14
60;700;24,8;7/3/21 22:15
61;700;25;7/3/21 22:16
61;700;25,2;7/3/21 22:17
62;700;25,4;7/3/21 22:18
62;700;25,6;7/3/21 22:19
63;700;25,8;7/3/21 22:20
63;700;26;7/3/21 22:21
64;700;26,2;7/3/21 22:22
64;700;26,4;7/3/21 22:23
65;700;26,6;7/3/21 22:24
65;700;26,8;7/3/21 22:25
66;700;27;7/3/21 22:26
66;700;27,2;7/3/21 22:27
67;700;27,4;7/3/21 22:28
67;700;27,6;7/3/21 22:29
68;700;27,8;7/3/21 22:30
68;700;28;7/3/21 22:31
69;700;28,2;7/3/21 22:32
69;700;28,4;7/3/21 22:33
70;500;28,6;7/3/21 22:34
70;500;28,8;7/3/21 22:35
69;500;29;7/3/21 22:36
69;500;29,2;7/3/21 22:37
68;500;29,4;7/3/21 22:38
68;500;29,6;7/3/21 22:39
67;500;29,8;7/3/21 22:40
67;500;30;7/3/21 22:41
66;500;29,8;7/3/21 22:42
66;500;29,6;7/3/21 22:43
65;500;29,4;7/3/21 22:44
65;500;29,2;7/3/21 22:45
64;500;29;7/3/21 22:46
64;500;28,8;7/3/21 22:47
63;400;28,6;7/3/21 22:48
63;400;28,4;7/3/21 22:49
62;400;28,2;7/3/21 22:50
62;400;28;7/3/21 22:51
61;400;27,8;7/3/21 22:52
61;400;27,6;7/3/21 22:53
60;400;27,4;7/3/21 22:54
60;400;27,2;7/3/21 22:55
59;400;27;7/3/21 22:56
59;400;26,8;7/3/21 22:57
58;800;26,6;7/3/21 22:58
58;800;26,4;7/3/21 22:59
59;800;26,2;7/3/21 23:00
59;800;26;7/3/21 23:01
60;800;25,8;7/3/21 23:02
60;800;25,6;7/3/21 23:03
61;800;25,4;7/3/21 23:04
61;800;25,2;7/3/21 23:05
62;800;25;7/3/21 23:06
62;800;24,8;7/3/21 23:07
63;800;24,6;7/3/21 23:08
63;800;24,4;7/3/21 23:09
64;800;24,2;7/3/21 23:10
64;800;24;7/3/21 23:11
65;800;23,8;7/3/21 23:12
65;800;23,6;7/3/21 23:13
66;800;23,4;7/3/21 23:14
66;800;23,2;7/3/21 23:15
67;800;23;7/3/21 23:16
67;800;22,8;7/3/21 23:17
68;800;22,6;7/3/21 23:18
68;800;22,4;7/3/21 23:19
69;800;22,2;7/3/21 23:20
69;800;22;7/3/21 23:21
70;800;21,8;7/3/21 23:22
70;800;21,6;7/3/21 23:23
71;800;21,4;7/3/21 23:24
71;800;21,2;7/3/21 23:25
72;800;21;7/3/21 23:26
72;800;20,8;7/3/21 23:27
71;500;20,6;7/3/21 23:28
70;500;20,4;7/3/21 23:29
69;500;20,2;7/3/21 23:30
68;500;20;7/3/21 23:31
67;500;19,9;7/3/21 23:32
66;500;19,8;7/3/21 23:33
65;500;19,7;7/3/21 23:34
64;500;19,6;7/3/21 23:35
63;400;19,5;7/3/21 23:36
62;400;19,4;7/3/21 23:37
61;400;19,3;7/3/21 23:38
60;400;19,2;7/3/21 23:39
59;400;19,1;7/3/21 23:40
57;400;19;7/3/21 23:41
57;400;19;7/3/21 23:42
56;400;19;7/3/21 23:43
56;400;18,9;7/3/21 23:44
55;400;18,9;7/3/21 23:45
55;400;18,9;7/3/21 23:46
54;400;18,8;7/3/21 23:47
54;400;18,8;7/3/21 23:48
53;400;18,8;7/3/21 23:49
53;400;18,8;7/3/21 23:50
52;400;18,7;7/3/21 23:51
52;400;18,7;7/3/21 23:52
51;400;18,6;7/3/21 23:53
51;400;18,6;7/3/21 23:54
50;400;18,5;7/3/21 23:55
50;400;18,5;7/3/21 23:56
49;400;18,4;7/3/21 23:57
49;400;18,4;7/3/21 23:58
48;400;18,3;7/3/21 23:59
48;400;18,3;8/3/21 0:00
47;400;18,2;8/3/21 0:01
47;400;18,2;8/3/21 0:02
47;400;18,1;8/3/21 0:03
47;400;18,1;8/3/21 0:04
47;400;18;8/3/21 0:05
47;400;18,2;8/3/21 0:06
47;400;18,4;8/3/21 0:07
47;400;18,6;8/3/21 0:08
47;400;18,8;8/3/21 0:09
47;400;19;8/3/21 0:10
47;400;19,2;8/3/21 0:11
47;400;19,4;8/3/21 0:12
47;400;19,6;8/3/21 0:13
47;400;19,8;8/3/21 0:14
48;800;20;8/3/21 0:15
48;800;20,2;8/3/21 0:16
48;800;20,4;8/3/21 0:17
49;800;20,6;8/3/21 0:18
49;800;20,8;8/3/21 0:19
50;800;21;8/3/21 0:20
50;800;21,2;8/3/21 0:21
51;800;21,4;8/3/21 0:22
51;800;21,6;8/3/21 0:23
52;800;21,8;8/3/21 0:24
52;800;22;8/3/21 0:25
53;800;22,2;8/3/21 0:26
53;800;22,4;8/3/21 0:27
54;800;22,6;8/3/21 0:28
54;800;22,8;8/3/21 0:29
55;700;23;8/3/21 0:30
55;700;23,2;8/3/21 0:31
56;700;23,4;8/3/21 0:32
56;700;23,6;8/3/21 0:33
